Customer_ID,Order_ID,Order_Date,Sales,Order_Sequence_Number
DB-13360,CA-2017-150623,2017-04-10,99.99,6
DB-13405,CA-2015-129322,2015-08-08,447.86,1
DB-13405,CA-2015-129322,2015-08-08,113.92,2
DB-13405,CA-2015-129322,2015-08-08,39.66,3
DB-13405,CA-2015-141145,2015-09-17,87.17,4
DB-13405,CA-2017-140949,2017-03-17,107.44,5
DB-13405,CA-2017-140949,2017-03-17,18.75,6
DB-13405,CA-2017-140949,2017-03-17,119.70,7
DB-13405,CA-2017-140949,2017-03-17,57.06,8
DB-13405,CA-2017-140949,2017-03-17,71.60,9
DB-13405,CA-2017-140949,2017-03-17,59.10,10
DB-13405,CA-2017-140949,2017-03-17,7.31,11
DB-13405,CA-2017-140949,2017-03-17,46.53,12
DB-13405,CA-2017-157091,2017-06-26,526.45,13
DB-13555,CA-2014-136336,2014-04-21,828.84,1
DB-13555,CA-2014-151953,2014-09-20,2.82,2
DB-13555,CA-2014-114314,2014-10-11,7.31,3
DB-13555,CA-2014-114314,2014-10-11,8.92,4
DB-13555,CA-2017-104885,2017-03-02,68.04,5
DB-13555,CA-2017-104885,2017-03-02,441.96,6
DB-13555,CA-2017-104885,2017-03-02,57.96,7
DB-13555,CA-2017-104885,2017-03-02,59.52,8
DB-13555,US-2017-133200,2017-05-06,11.06,9
DB-13555,US-2017-133200,2017-05-06,623.46,10
DB-13555,US-2017-133200,2017-05-06,772.68,11
DB-13555,CA-2017-158036,2017-09-08,9.10,12
DB-13555,CA-2017-115882,2017-09-14,74.35,13
DB-13555,CA-2017-115882,2017-09-14,942.78,14
DB-13615,CA-2014-137351,2014-09-30,43.18,1
DB-13615,CA-2015-137946,2015-09-01,4.75,2
DB-13615,CA-2015-137946,2015-09-01,14.37,3
DB-13615,CA-2015-137946,2015-09-01,959.98,4
DB-13615,CA-2016-135636,2016-10-08,387.72,5
DB-13615,CA-2016-115224,2016-12-08,34.05,6
DB-13615,CA-2016-115224,2016-12-08,352.38,7
DB-13615,CA-2017-145779,2017-05-06,84.42,8
DB-13615,CA-2017-133074,2017-09-21,55.86,9
DB-13615,CA-2017-132185,2017-11-27,8.76,10
DB-13615,CA-2017-132185,2017-11-27,43.58,11
DB-13660,CA-2014-104402,2014-06-17,65.97,1
DB-13660,CA-2015-111990,2015-11-08,10.48,2
DB-13660,US-2017-105830,2016-12-31,156.51,3
DB-13660,CA-2017-101959,2017-02-28,7.78,4
DB-13660,CA-2017-101959,2017-02-28,9.84,5
DB-13660,CA-2017-101077,2017-03-25,6.85,6
DB-13660,CA-2017-121853,2017-09-23,211.04,7
DB-13660,CA-2017-121853,2017-09-23,72.96,8
DB-13660,CA-2017-121853,2017-09-23,594.82,9
DB-13660,CA-2017-105886,2017-12-18,18.96,10
DC-12850,US-2014-160444,2014-07-05,220.78,1
DC-12850,US-2014-160444,2014-07-05,281.42,2
DC-12850,CA-2014-145212,2014-09-13,5.46,3
DC-12850,CA-2015-143532,2015-03-19,14.50,4
DC-12850,CA-2016-130911,2016-03-24,301.47,5
DC-12850,CA-2016-130911,2016-03-24,18.66,6
DC-12850,CA-2017-100426,2017-06-04,12.48,7
DC-12850,US-2017-133781,2017-06-22,37.61,8
DC-12850,CA-2017-128363,2017-08-13,31.98,9
DC-12850,CA-2017-128363,2017-08-13,1614.58,10
DC-12850,CA-2017-128363,2017-08-13,272.05,11
DC-12850,CA-2017-128363,2017-08-13,24.32,12
DC-12850,CA-2017-128363,2017-08-13,14.76,13
DC-12850,CA-2017-128363,2017-08-13,423.65,14
DC-12850,CA-2017-128363,2017-08-13,1.58,15
DC-12850,CA-2017-131016,2017-09-18,47.58,16
DC-12850,CA-2017-131016,2017-09-18,8.93,17
DC-12850,CA-2017-167017,2017-11-23,4.36,18
DC-13285,CA-2014-106803,2014-12-29,24.56,1
DC-13285,CA-2014-106803,2014-12-29,119.80,2
DC-13285,CA-2015-117884,2015-03-22,150.41,3
DC-13285,CA-2015-117884,2015-03-22,447.94,4
DC-13285,CA-2016-137736,2016-11-10,41.86,5
DC-13285,CA-2017-104003,2017-10-07,307.67,6
DC-13285,US-2017-136189,2017-12-07,82.38,7
DD-13570,US-2014-104759,2014-03-31,8.13,1
DD-13570,US-2014-104759,2014-03-31,79.98,2
DD-13570,CA-2014-166730,2014-12-30,39.13,3
DD-13570,US-2016-148334,2016-08-22,4.31,4
DD-13570,CA-2017-147844,2017-05-02,34.40,5
DD-13570,CA-2017-147844,2017-05-02,15.70,6
DD-13570,CA-2017-147844,2017-05-02,59.52,7
DD-13570,CA-2017-125640,2017-07-25,3.30,8
DD-13570,CA-2017-110926,2017-11-19,25.06,9
DE-13255,CA-2014-123253,2014-08-22,3.91,1
DE-13255,CA-2014-109134,2014-11-05,20.04,2
DE-13255,CA-2015-142601,2015-04-18,61.96,3
DE-13255,CA-2015-153381,2015-09-24,1408.10,4
DE-13255,CA-2016-126529,2016-01-11,15.59,5
DE-13255,CA-2016-126529,2016-01-11,15.55,6
DE-13255,CA-2016-126529,2016-01-11,63.31,7
DF-13135,CA-2014-153479,2014-10-04,14.45,1
DF-13135,CA-2014-153479,2014-10-04,95.65,2
DF-13135,CA-2015-124933,2015-12-26,212.64,3
DF-13135,CA-2016-168032,2016-01-30,626.10,4
DF-13135,CA-2016-168032,2016-01-30,1.73,5
DF-13135,CA-2016-168032,2016-01-30,1439.97,6
DG-13300,CA-2014-139423,2014-11-01,76.12,1
DG-13300,US-2015-153500,2015-07-03,282.89,2
DG-13300,US-2015-153500,2015-07-03,168.46,3
DG-13300,US-2015-153500,2015-07-03,6.72,4
DG-13300,CA-2015-130848,2015-10-25,582.34,5
DG-13300,US-2016-106313,2016-08-22,19.44,6
DG-13300,CA-2017-123372,2017-11-28,79.96,7
DG-13300,CA-2017-123372,2017-11-28,1979.89,8
DH-13075,CA-2014-102274,2014-11-21,193.95,1
DH-13075,CA-2014-102274,2014-11-21,5.46,2
DH-13075,CA-2014-102274,2014-11-21,629.10,3
DH-13075,CA-2014-102274,2014-11-21,36.99,4
DH-13075,CA-2015-102316,2015-03-01,184.75,5
DH-13075,CA-2015-102316,2015-03-01,15.98,6
DH-13075,CA-2015-159534,2015-03-20,1087.94,7
DH-13075,CA-2015-159534,2015-03-20,199.98,8
DH-13075,CA-2015-159534,2015-03-20,83.92,9
DH-13075,CA-2015-159534,2015-03-20,49.85,10
DH-13075,CA-2015-159534,2015-03-20,23.99,11
DH-13075,CA-2015-104941,2015-06-13,19.14,12
DH-13075,CA-2015-104941,2015-06-13,899.97,13
DH-13075,CA-2015-104941,2015-06-13,32.40,14
DH-13075,CA-2015-104941,2015-06-13,24.78,15
DH-13075,CA-2016-166240,2016-06-24,8.71,16
DH-13075,US-2017-147886,2017-03-28,26.72,17
DH-13075,US-2017-147886,2017-03-28,21.56,18
DH-13075,US-2017-147886,2017-03-28,795.48,19
DH-13075,US-2017-147886,2017-03-28,12.96,20
DH-13075,US-2017-147886,2017-03-28,26.48,21
DH-13075,US-2017-147886,2017-03-28,20.04,22
DH-13075,US-2017-147886,2017-03-28,532.72,23
DH-13675,CA-2014-156244,2014-08-12,2.95,1
DH-13675,CA-2014-156244,2014-08-12,211.25,2
DH-13675,CA-2014-156244,2014-08-12,5.55,3
DH-13675,CA-2014-156244,2014-08-12,158.93,4
DH-13675,CA-2014-156244,2014-08-12,47.96,5
DH-13675,CA-2014-156244,2014-08-12,31.10,6
DH-13675,CA-2014-105249,2014-11-28,411.33,7
DH-13675,CA-2014-105249,2014-11-28,7.36,8
DH-13675,CA-2014-105249,2014-11-28,41.40,9
DH-13675,CA-2015-127593,2015-09-21,85.30,10
DH-13675,CA-2015-145324,2015-11-15,39.96,11
DJ-13420,CA-2014-144071,2014-12-08,79.44,1
DJ-13420,CA-2014-144071,2014-12-08,39.88,2
DJ-13420,CA-2015-168004,2015-10-04,392.94,3
DJ-13420,CA-2015-109736,2015-10-10,45.36,4
DJ-13420,CA-2016-123540,2016-04-02,1454.90,5
DJ-13510,CA-2014-111500,2014-08-17,114.20,1
DJ-13510,CA-2014-111500,2014-08-17,339.96,2
DJ-13510,CA-2014-111500,2014-08-17,12.67,3
DJ-13510,CA-2014-111500,2014-08-17,17.96,4
DJ-13510,CA-2016-128594,2016-08-26,1603.14,5
DJ-13510,US-2017-118535,2017-02-11,20.70,6
DJ-13510,CA-2017-137876,2017-04-30,30.56,7
DJ-13510,CA-2017-137876,2017-04-30,64.96,8
DJ-13510,CA-2017-156895,2017-05-08,128.06,9
DJ-13510,CA-2017-108749,2017-09-12,45.36,10
DJ-13510,CA-2017-108749,2017-09-12,45.78,11
DJ-13510,CA-2017-153339,2017-11-03,15.99,12
DJ-13510,US-2017-132220,2017-11-12,62.35,13
DJ-13630,CA-2015-123232,2015-12-14,319.97,1
DJ-13630,CA-2016-164511,2016-11-19,68.60,2
DJ-13630,CA-2016-164511,2016-11-19,64.96,3
DJ-13630,CA-2016-164511,2016-11-19,14.35,4
DJ-13630,CA-2017-115602,2017-12-18,1141.94,5
DJ-13630,CA-2017-115602,2017-12-18,38.82,6
DJ-13630,CA-2017-115602,2017-12-18,3.20,7
DJ-13630,CA-2017-115602,2017-12-18,1704.56,8
DK-12835,CA-2014-141838,2014-03-26,3.36,1
DK-12835,CA-2014-141838,2014-03-26,27.94,2
DK-12835,CA-2014-141838,2014-03-26,28.78,3
DK-12835,US-2014-143721,2014-11-23,155.37,4
DK-12835,CA-2015-147529,2015-02-07,12.96,5
DK-12835,CA-2015-147529,2015-02-07,311.15,6
DK-12835,US-2015-164448,2015-10-31,9.73,7
DK-12835,US-2015-164448,2015-10-31,427.42,8
DK-12835,US-2015-164448,2015-10-31,14.75,9
DK-12835,US-2015-164448,2015-10-31,29.80,10
DK-12835,CA-2016-120082,2016-03-25,59.52,11
DK-12835,CA-2016-160941,2016-07-21,3.15,12
DK-12835,CA-2016-160941,2016-07-21,419.90,13
DK-12835,US-2016-161844,2016-12-09,79.97,14
DK-12835,CA-2017-149489,2017-04-24,1.19,15
DK-12835,CA-2017-149489,2017-04-24,7.52,16
DK-12835,CA-2017-149489,2017-04-24,99.28,17
DK-12835,CA-2017-104388,2017-07-05,79.96,18
DK-12835,CA-2017-168403,2017-09-09,31.10,19
DK-12835,CA-2017-168403,2017-09-09,11.18,20
DK-12835,CA-2017-167094,2017-10-21,28.40,21
DK-12835,CA-2017-167094,2017-10-21,478.48,22
DK-12835,CA-2017-167094,2017-10-21,5.18,23
DK-12835,CA-2017-139199,2017-12-09,12.96,24
DK-12835,CA-2017-139199,2017-12-09,872.94,25
DK-12835,CA-2017-139199,2017-12-09,41.54,26
DK-12895,CA-2015-105627,2015-03-08,860.93,1
DK-12895,CA-2015-105627,2015-03-08,512.94,2
DK-12895,CA-2015-105627,2015-03-08,373.08,3
DK-12895,CA-2015-105627,2015-03-08,14.98,4
DK-12895,CA-2015-105627,2015-03-08,769.95,5
DK-12895,CA-2015-139738,2015-09-25,128.74,6
DK-12895,CA-2017-152310,2017-08-12,299.99,7
DK-12895,CA-2017-152310,2017-08-12,242.62,8
DK-12895,CA-2017-152310,2017-08-12,174.95,9
DK-12895,CA-2017-152310,2017-08-12,100.70,10
DK-12895,CA-2017-152310,2017-08-12,192.16,11
DK-12895,CA-2017-152310,2017-08-12,46.74,12
DK-12895,CA-2017-133501,2017-08-27,5.18,13
DK-12895,CA-2017-108112,2017-11-15,220.06,14
DK-12985,CA-2014-163034,2014-11-24,646.20,1
DK-12985,CA-2015-112767,2015-08-02,277.50,2
DK-12985,CA-2015-134894,2015-12-07,152.94,3
DK-12985,CA-2015-134894,2015-12-07,283.92,4
DK-12985,US-2017-141943,2017-05-05,23.16,5
DK-12985,CA-2017-140627,2017-12-23,12.26,6
DK-12985,CA-2017-140627,2017-12-23,72.70,7
DK-12985,CA-2017-140627,2017-12-23,218.35,8
DK-13090,CA-2015-110457,2015-03-02,787.53,1
DK-13090,CA-2015-129098,2015-10-09,30.84,2
DK-13090,CA-2016-134334,2016-02-14,4.77,3
DK-13090,CA-2016-134334,2016-02-14,7.98,4
DK-13090,CA-2016-134334,2016-02-14,550.43,5
DK-13090,CA-2016-134334,2016-02-14,10.56,6
DK-13090,CA-2017-124940,2017-02-21,47.90,7
DK-13090,CA-2017-117807,2017-10-01,104.85,8
DK-13090,CA-2017-100622,2017-11-03,959.98,9
DK-13090,CA-2017-100622,2017-11-03,4.09,10
DK-13090,CA-2017-100622,2017-11-03,55.98,11
DK-13090,CA-2017-100622,2017-11-03,10.69,12
DK-13090,CA-2017-104913,2017-11-18,74.95,13
DK-13150,CA-2014-166191,2014-12-05,24.82,1
DK-13150,CA-2014-166191,2014-12-05,408.74,2
DK-13150,CA-2017-102197,2017-12-20,34.02,3
DK-13150,CA-2017-102197,2017-12-20,50.35,4
DK-13150,CA-2017-102197,2017-12-20,279.90,5
DK-13225,CA-2014-157623,2014-03-14,10.56,1
DK-13225,CA-2014-157623,2014-03-14,3.38,2
DK-13225,CA-2015-113173,2015-11-15,8.72,3
DK-13225,CA-2015-113173,2015-11-15,250.27,4
DK-13225,CA-2015-113173,2015-11-15,11.36,5
DK-13225,CA-2015-122756,2015-12-03,2.96,6
DK-13225,CA-2015-122756,2015-12-03,482.34,7
DK-13225,CA-2016-127138,2016-03-12,30.56,8
DK-13225,CA-2016-127138,2016-03-12,770.35,9
DK-13225,CA-2016-127138,2016-03-12,154.90,10
DK-13225,CA-2016-168543,2016-07-03,706.86,11
DK-13225,CA-2016-155481,2016-09-01,16.69,12
DK-13225,CA-2016-155481,2016-09-01,23.99,13
DK-13225,CA-2016-155481,2016-09-01,30.48,14
DK-13225,CA-2016-130288,2016-11-26,313.18,15
DK-13225,CA-2017-100650,2017-06-29,1295.78,16
DK-13225,CA-2017-105480,2017-12-20,6.98,17
DK-13225,CA-2017-105480,2017-12-20,6.48,18
DK-13375,CA-2014-100006,2014-09-07,377.97,1
DK-13375,CA-2015-131884,2015-12-06,485.94,2
DK-13375,CA-2015-131884,2015-12-06,37.38,3
DK-13375,CA-2015-131884,2015-12-06,70.69,4
DK-13375,CA-2015-145065,2015-12-12,7.86,5
DK-13375,CA-2015-145065,2015-12-12,24.45,6
DK-13375,US-2016-139087,2016-07-17,12.82,7
DK-13375,US-2016-139087,2016-07-17,20.78,8
DK-13375,US-2016-139087,2016-07-17,69.52,9
DK-13375,US-2016-139087,2016-07-17,87.71,10
DK-13375,US-2016-139087,2016-07-17,24.75,11
DK-13375,US-2016-139087,2016-07-17,428.40,12
DK-13375,US-2016-139087,2016-07-17,12.42,13
DK-13375,US-2016-111290,2016-07-22,965.85,14
DK-13375,US-2016-111290,2016-07-22,29.20,15
DK-13375,US-2016-111290,2016-07-22,109.95,16
DK-13375,US-2016-111290,2016-07-22,32.40,17
DK-13375,CA-2017-133046,2017-07-27,12.96,18
DK-13375,CA-2017-133046,2017-07-27,23.88,19
DK-13375,CA-2017-133046,2017-07-27,26.20,20
DK-13375,CA-2017-133046,2017-07-27,234.95,21
DK-13375,CA-2017-166835,2017-11-12,221.02,22
DK-13375,CA-2017-165099,2017-12-11,1.39,23
DL-12865,CA-2014-165974,2014-06-29,32.76,1
DL-12865,CA-2014-143182,2014-10-15,15.38,2
DL-12865,CA-2015-156524,2015-11-20,19.65,3
DL-12865,CA-2016-102456,2016-02-27,170.88,4
DL-12865,CA-2016-154060,2016-05-02,187.06,5
DL-12865,US-2016-125402,2016-09-25,44.74,6
DL-12865,US-2016-125402,2016-09-25,479.98,7
DL-12865,US-2016-125402,2016-09-25,5.76,8
DL-12865,US-2016-125402,2016-09-25,483.14,9
DL-12865,US-2016-125402,2016-09-25,4.98,10
DL-12865,US-2016-125402,2016-09-25,29.60,11
DL-12865,US-2016-125402,2016-09-25,10.90,12
DL-12865,CA-2017-154718,2017-01-19,6.00,13
DL-12925,US-2014-115196,2014-09-09,1299.99,1
DL-12925,US-2014-137155,2014-11-01,167.94,2
DL-12925,US-2014-137155,2014-11-01,533.94,3
DL-12925,US-2014-137155,2014-11-01,31.68,4
DL-12925,CA-2015-136798,2015-05-08,123.96,5
DL-12925,CA-2015-136798,2015-05-08,377.97,6
DL-12925,CA-2015-136798,2015-05-08,43.98,7
DL-12925,CA-2015-112571,2015-09-22,204.60,8
DL-12925,CA-2015-134747,2015-10-12,135.72,9
DL-12925,CA-2015-134747,2015-10-12,12.56,10
DL-12925,CA-2015-134747,2015-10-12,263.96,11
DL-12925,CA-2017-121615,2017-11-03,52.40,12
DL-12925,CA-2017-121615,2017-11-03,8.56,13
DL-12925,CA-2017-121615,2017-11-03,14.94,14
DL-13315,CA-2014-115791,2014-01-16,30.07,1
DL-13315,CA-2014-115791,2014-01-16,18.59,2
DL-13315,CA-2014-115791,2014-01-16,127.10,3
DL-13315,CA-2014-115791,2014-01-16,124.20,4
DL-13315,CA-2014-108182,2014-02-06,8.95,5
DL-13315,CA-2014-154165,2014-02-17,54.21,6
DL-13315,CA-2016-149783,2016-09-04,31.74,7
DL-13315,CA-2016-149783,2016-09-04,87.17,8
DL-13315,CA-2016-146941,2016-12-10,80.58,9
DL-13315,CA-2016-146941,2016-12-10,361.92,10
DL-13315,US-2017-114034,2017-01-03,38.88,11
DL-13315,CA-2017-155159,2017-11-25,48.87,12
DL-13315,CA-2017-145226,2017-12-08,19.44,13
DL-13315,CA-2017-145226,2017-12-08,109.48,14
DL-13315,CA-2017-145226,2017-12-08,272.94,15
DL-13315,CA-2017-145226,2017-12-08,31.92,16
DL-13330,US-2014-130358,2014-06-23,3.10,1
DL-13330,US-2014-130358,2014-06-23,20.02,2
DL-13330,CA-2015-109337,2015-11-21,393.54,3
DL-13330,CA-2015-109337,2015-11-21,10.92,4
DL-13330,CA-2015-109337,2015-11-21,19.75,5
DL-13330,CA-2015-109337,2015-11-21,83.90,6
DL-13330,CA-2016-125815,2016-10-28,12.42,7
DL-13330,CA-2017-143329,2017-11-03,41.37,8
DL-13495,CA-2015-153717,2015-12-25,73.98,1
DL-13495,CA-2015-153717,2015-12-25,160.98,2
DL-13495,CA-2015-153717,2015-12-25,17.34,3
DL-13495,CA-2015-153717,2015-12-25,3.28,4
DL-13495,CA-2016-106558,2016-01-17,316.00,5
DL-13495,CA-2016-144855,2016-07-22,6.30,6
DL-13495,CA-2016-127649,2016-10-07,837.60,7
DL-13495,CA-2017-151911,2017-04-30,62.96,8
DL-13495,US-2017-117723,2017-08-15,1801.63,9
DL-13495,CA-2017-144750,2017-08-21,83.88,10
DL-13495,CA-2017-142643,2017-10-15,152.65,11
DL-13495,CA-2017-142643,2017-10-15,22.72,12
Dl-13600,CA-2014-133424,2014-03-30,15.84,1
Dl-13600,CA-2014-133424,2014-03-30,44.40,2
Dl-13600,CA-2014-153150,2014-07-01,19.92,3
Dl-13600,CA-2016-120530,2016-04-07,658.75,4
Dl-13600,US-2017-155299,2017-06-08,1.62,5
Dl-13600,CA-2017-114552,2017-09-02,15.07,6
DM-12955,CA-2014-141649,2014-09-30,795.41,1
DM-12955,CA-2014-101175,2014-12-09,100.70,2
DM-12955,CA-2015-168767,2015-04-10,12.83,3
DM-12955,CA-2015-168480,2015-09-21,25.99,4
DM-12955,CA-2015-168480,2015-09-21,194.32,5
DM-12955,CA-2016-163153,2016-03-21,99.37,6
DM-12955,CA-2016-163153,2016-03-21,1.34,7
DM-12955,CA-2016-106621,2016-09-29,10.50,8
DM-12955,CA-2017-128769,2017-09-07,81.57,9
DM-13015,CA-2014-160766,2014-09-14,16.99,1
DM-13015,CA-2014-160766,2014-09-14,601.30,2
DM-13015,CA-2014-160766,2014-09-14,287.97,3
DM-13015,CA-2014-160766,2014-09-14,464.29,4
DM-13015,CA-2014-160766,2014-09-14,2799.96,5
DM-13015,CA-2014-160766,2014-09-14,68.46,6
DM-13015,CA-2014-160766,2014-09-14,44.82,7
DM-13015,CA-2015-129392,2015-07-08,21.12,8
DM-13015,CA-2016-160500,2016-05-05,298.78,9
DM-13015,CA-2016-160500,2016-05-05,6.72,10
DM-13015,CA-2016-136231,2016-09-05,23.47,11
DM-13015,CA-2016-136231,2016-09-05,108.78,12
DM-13015,CA-2016-136231,2016-09-05,10.27,13
DM-13015,CA-2017-139717,2017-08-24,646.27,14
DM-13015,CA-2017-139717,2017-08-24,10.37,15
DM-13015,US-2017-105389,2017-10-23,823.96,16
DM-13015,US-2017-105389,2017-10-23,10.27,17
DM-13015,US-2017-105389,2017-10-23,3.56,18
DM-13345,CA-2014-119529,2014-11-03,5.76,1
DM-13345,CA-2014-164910,2014-11-12,7.87,2
DM-13345,CA-2015-142734,2015-04-16,127.76,3
DM-13345,CA-2016-129861,2016-06-17,376.87,4
DM-13345,CA-2016-144554,2016-11-07,119.98,5
DM-13345,CA-2016-114482,2016-11-21,40.46,6
DM-13345,CA-2016-114482,2016-11-21,404.94,7
DM-13345,CA-2017-157854,2017-04-08,56.28,8
DM-13345,CA-2017-157854,2017-04-08,2690.97,9
DM-13345,CA-2017-108854,2017-12-08,87.92,10
DM-13345,CA-2017-108854,2017-12-08,22.42,11
DM-13345,CA-2017-108854,2017-12-08,90.48,12
DM-13345,CA-2017-108854,2017-12-08,42.76,13
DM-13525,CA-2014-103317,2014-07-05,19.52,1
DM-13525,CA-2014-103317,2014-07-05,9.81,2
DM-13525,CA-2014-103317,2014-07-05,213.22,3
DM-13525,CA-2015-132465,2015-09-11,210.68,4
DM-13525,CA-2015-132465,2015-09-11,78.80,5
DM-13525,CA-2015-132465,2015-09-11,19.99,6
DM-13525,CA-2015-132465,2015-09-11,772.68,7
DM-13525,CA-2016-149195,2016-09-05,25.92,8
DM-13525,CA-2016-149195,2016-09-05,10.37,9
DM-13525,CA-2016-149195,2016-09-05,15.81,10
DN-13690,CA-2014-166744,2014-09-20,164.22,1
DN-13690,CA-2014-166744,2014-09-20,362.94,2
DN-13690,CA-2014-166744,2014-09-20,59.98,3
DN-13690,CA-2014-119977,2014-10-08,123.92,4
DN-13690,CA-2014-139451,2014-10-12,21.39,5
DN-13690,CA-2014-139451,2014-10-12,14.90,6
DN-13690,CA-2016-151498,2016-04-21,8.32,7
DN-13690,CA-2016-114951,2016-06-26,22.14,8
DN-13690,CA-2016-114860,2016-12-22,842.72,9
DN-13690,CA-2016-114860,2016-12-22,41.96,10
DN-13690,CA-2017-136882,2017-05-27,477.30,11
DO-13435,CA-2014-108903,2014-10-03,142.49,1
DO-13435,CA-2014-108903,2014-10-03,14.48,2
DO-13435,CA-2014-108903,2014-10-03,55.98,3
DO-13435,CA-2015-121272,2015-03-29,73.28,4
DO-13435,CA-2015-169299,2015-08-24,7.15,5
DO-13435,US-2015-168935,2015-11-27,375.46,6
DO-13435,US-2015-168935,2015-11-27,83.98,7
DO-13435,CA-2016-133144,2016-05-16,17.34,8
DO-13435,CA-2017-102771,2017-03-31,84.95,9
DO-13435,CA-2017-140760,2017-06-02,25.34,10
DO-13435,CA-2017-140760,2017-06-02,43.92,11
DO-13435,CA-2017-100636,2017-06-26,272.94,12
DO-13645,CA-2015-126669,2015-11-07,76.64,1
DO-13645,CA-2017-115777,2017-08-19,19.44,2
DO-13645,US-2017-117450,2017-09-04,10.37,3
DO-13645,US-2017-117450,2017-09-04,97.18,4
DO-13645,CA-2017-102309,2017-09-23,199.95,5
DO-13645,CA-2017-102309,2017-09-23,12.96,6
DO-13645,CA-2017-133207,2017-11-27,57.57,7
DO-13645,CA-2017-118003,2017-12-04,12.99,8
DO-13645,CA-2017-118003,2017-12-04,182.22,9
DO-13645,CA-2017-118003,2017-12-04,302.94,10
DP-13000,CA-2014-122609,2014-11-12,25.13,1
DP-13000,CA-2014-122609,2014-11-12,127.98,2
DP-13000,CA-2015-115742,2015-04-18,38.22,3
DP-13000,CA-2015-115742,2015-04-18,75.18,4
DP-13000,CA-2015-115742,2015-04-18,89.99,5
DP-13000,CA-2015-115742,2015-04-18,6.16,6
DP-13000,CA-2015-105347,2015-11-24,14.70,7
DP-13000,CA-2015-105347,2015-11-24,368.91,8
DP-13000,CA-2016-141180,2016-05-15,7.76,9
DP-13000,CA-2016-166618,2016-11-14,13.98,10
DP-13000,CA-2016-166618,2016-11-14,23.65,11
DP-13000,CA-2017-142174,2017-03-04,89.57,12
DP-13000,US-2017-154872,2017-05-14,58.17,13
DP-13000,US-2017-154872,2017-05-14,5.04,14
DP-13000,US-2017-154872,2017-05-14,24.78,15
DP-13000,CA-2017-157350,2017-08-26,64.96,16
DP-13105,CA-2016-152534,2016-06-20,5.16,1
DP-13105,CA-2016-152534,2016-06-20,38.88,2
DP-13105,CA-2016-159009,2016-09-23,13.22,3
DP-13105,CA-2016-159009,2016-09-23,184.75,4
DP-13105,CA-2016-162390,2016-12-06,479.98,5
DP-13105,CA-2016-162390,2016-12-06,222.35,6
DP-13105,CA-2016-162390,2016-12-06,968.74,7
DP-13105,CA-2017-141663,2017-04-13,7.92,8
DP-13105,CA-2017-102974,2017-09-19,149.95,9
DP-13105,CA-2017-102974,2017-09-19,23.32,10
DP-13105,CA-2017-102974,2017-09-19,16.74,11
DP-13105,CA-2017-155362,2017-12-17,32.56,12
DP-13105,CA-2017-163671,2017-12-24,21.31,13
DP-13165,CA-2014-112158,2014-12-02,46.72,1
DP-13165,CA-2014-112158,2014-12-02,883.92,2
DP-13165,CA-2014-112158,2014-12-02,119.96,3
DP-13165,CA-2015-112522,2015-10-10,8.02,4
Dp-13240,CA-2014-129574,2014-05-26,48.40,1
Dp-13240,CA-2014-116834,2014-10-11,345.00,2
Dp-13240,CA-2014-116834,2014-10-11,63.47,3
Dp-13240,CA-2015-169796,2015-11-09,2321.90,4
Dp-13240,CA-2015-169796,2015-11-09,17.94,5
Dp-13240,CA-2015-139962,2015-12-13,19.44,6
Dp-13240,CA-2015-139962,2015-12-13,37.88,7
Dp-13240,CA-2016-152072,2016-01-15,4.66,8
Dp-13240,CA-2016-152072,2016-01-15,52.34,9
Dp-13240,CA-2016-152072,2016-01-15,254.97,10
Dp-13240,CA-2017-169691,2017-06-15,17.94,11
Dp-13240,CA-2017-169691,2017-06-15,84.55,12
Dp-13240,CA-2017-169691,2017-06-15,44.40,13
Dp-13240,US-2017-132381,2017-08-22,314.53,14
Dp-13240,CA-2017-163692,2017-09-07,7.86,15
Dp-13240,CA-2017-139822,2017-09-15,59.98,16
Dp-13240,CA-2017-139822,2017-09-15,38.62,17
Dp-13240,US-2017-162558,2017-10-02,27.36,18
Dp-13240,US-2017-162558,2017-10-02,20.74,19
Dp-13240,US-2017-162558,2017-10-02,9.66,20
Dp-13240,US-2017-162558,2017-10-02,19.76,21
Dp-13240,US-2017-162558,2017-10-02,34.24,22
Dp-13240,US-2017-162558,2017-10-02,11.81,23
Dp-13240,US-2017-162558,2017-10-02,2314.12,24
Dp-13240,CA-2017-148404,2017-10-07,580.67,25
Dp-13240,CA-2017-148404,2017-10-07,18.94,26
Dp-13240,CA-2017-148404,2017-10-07,222.38,27
Dp-13240,CA-2017-148404,2017-10-07,50.45,28
Dp-13240,CA-2017-148404,2017-10-07,154.76,29
DP-13390,CA-2014-107139,2014-07-05,180.96,1
DP-13390,CA-2014-168592,2014-09-08,4.02,2
DP-13390,CA-2014-168592,2014-09-08,56.65,3
DP-13390,CA-2014-168592,2014-09-08,14.97,4
DP-13390,CA-2014-134621,2014-12-21,18.24,5
DP-13390,CA-2015-118423,2015-03-24,359.06,6
DP-13390,CA-2015-129217,2015-05-10,70.97,7
DP-13390,CA-2015-129217,2015-05-10,36.78,8
DP-13390,CA-2016-138583,2016-05-24,16.66,9
DP-13390,CA-2016-138478,2016-10-21,4535.98,10
DP-13390,CA-2016-138478,2016-10-21,35.88,11
DP-13390,CA-2016-138478,2016-10-21,113.22,12
DP-13390,CA-2017-154466,2017-01-01,3.60,13
